,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.2986352741718292,0.8839083909988403,0.1760231852531433,0.9257360696792603,9.999999747378752e-05,0.0,0.0
1,0.24246394634246826,0.8952206373214722,0.16733522713184357,0.9290120601654053,9.999999747378752e-05,1.0,0.0
2,0.2652641832828522,0.8819411993026733,0.20063252747058868,0.9178829789161682,9.999999747378752e-05,2.0,0.0
3,0.4156871736049652,0.8318855166435242,0.19001799821853638,0.9186142086982727,9.999999747378752e-05,3.0,0.0
4,0.8265032768249512,0.7776669263839722,0.18865849077701569,0.9177491664886475,9.999999747378752e-05,4.0,0.0
5,0.24797981977462769,0.8924003839492798,0.1719549596309662,0.9281773567199707,9.999999747378752e-05,5.0,0.0
6,0.30447253584861755,0.8579954504966736,0.18099668622016907,0.9232160449028015,9.999999747378752e-05,6.0,0.0
7,0.49140340089797974,0.8047941327095032,0.18816512823104858,0.9203102588653564,9.999999747378752e-05,7.0,0.0
8,0.2520143985748291,0.8907309174537659,0.18556660413742065,0.9179809093475342,9.999999747378752e-05,8.0,0.0
9,0.5657774209976196,0.7990221977233887,0.1897718459367752,0.9219913482666016,9.999999747378752e-05,9.0,0.0
10,0.24608469009399414,0.8948182463645935,0.17115727066993713,0.9297646284103394,9.999999747378752e-05,10.0,0.0
11,0.2539474368095398,0.8888013958930969,0.18115344643592834,0.9246278405189514,9.999999747378752e-05,11.0,0.0
12,0.4239121973514557,0.8362507820129395,0.18396732211112976,0.9214537143707275,9.999999747378752e-05,12.0,0.0
13,0.27063170075416565,0.886115550994873,0.17878854274749756,0.9247831106185913,9.999999747378752e-05,13.0,0.0
14,0.2652740776538849,0.8882954120635986,0.1806691735982895,0.921984851360321,9.999999747378752e-05,14.0,0.0
15,0.2735849618911743,0.8879678249359131,0.18477550148963928,0.922319769859314,9.999999747378752e-05,15.0,0.0
16,0.5222955346107483,0.8152952790260315,0.1907629370689392,0.9184459447860718,9.999999747378752e-05,16.0,0.0
17,0.2896994650363922,0.8672642707824707,0.1874370127916336,0.9198501110076904,9.999999747378752e-05,17.0,0.0
18,0.2519317865371704,0.8921151757240295,0.17694975435733795,0.9246889352798462,9.999999747378752e-05,18.0,0.0
19,0.2553720474243164,0.8905764818191528,0.17836453020572662,0.9257651567459106,9.999999747378752e-05,19.0,0.0
