,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.6503764390945435,0.6180964708328247,0.7120716571807861,0.29201164841651917,9.999999747378752e-05,0.0,0.0
1,0.6562652587890625,0.6234226822853088,0.6640150547027588,0.796664297580719,9.999999747378752e-05,1.0,0.0
2,0.6410884261131287,0.6534338593482971,0.6318328380584717,0.7967279553413391,9.999999747378752e-05,2.0,0.0
3,0.626066267490387,0.707287609577179,0.6378839612007141,0.7969192266464233,9.999999747378752e-05,3.0,0.0
4,0.6259493827819824,0.7002357244491577,0.6290359497070312,0.7967090606689453,9.999999747378752e-05,4.0,0.0
5,0.6407227516174316,0.6567516922950745,0.6511518955230713,0.7967947125434875,9.999999747378752e-05,5.0,0.0
6,0.6592155694961548,0.6380143761634827,0.6592795848846436,0.7946858406066895,9.999999747378752e-05,6.0,0.0
7,0.6167444586753845,0.7065750360488892,0.624712347984314,0.7967300415039062,9.999999747378752e-05,7.0,0.0
8,0.6269834637641907,0.7172412276268005,0.6163292527198792,0.7969367504119873,9.999999747378752e-05,8.0,0.0
9,0.646909236907959,0.6143124103546143,0.7568969130516052,0.20338226854801178,9.999999747378752e-05,9.0,0.0
10,0.6579596996307373,0.6125587224960327,0.7503433227539062,0.203174889087677,9.999999747378752e-05,10.0,0.0
11,0.6347519159317017,0.6711085438728333,0.6942367553710938,0.4262319803237915,9.999999747378752e-05,11.0,0.0
12,0.6295305490493774,0.7075985670089722,0.5946710705757141,0.7962706685066223,9.999999747378752e-05,12.0,0.0
13,0.6492834687232971,0.625437319278717,0.6086701154708862,0.7969790697097778,9.999999747378752e-05,13.0,0.0
14,0.6620192527770996,0.608289361000061,0.6936256885528564,0.4951316714286804,9.999999747378752e-05,14.0,0.0
15,0.6398283839225769,0.6895951628684998,0.6371867656707764,0.7969091534614563,9.999999747378752e-05,15.0,0.0
16,0.6365373730659485,0.6681401133537292,0.6001375317573547,0.7968703508377075,9.999999747378752e-05,16.0,0.0
17,0.6155490279197693,0.6960955858230591,0.6428803205490112,0.7968608140945435,9.999999747378752e-05,17.0,0.0
18,0.603996992111206,0.7501680254936218,0.5616782903671265,0.7966451048851013,9.999999747378752e-05,18.0,0.0
19,0.668416440486908,0.6200858950614929,0.6087535619735718,0.7943987846374512,9.999999747378752e-05,19.0,0.0
