,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.5372431874275208,0.8218403458595276,0.25637221336364746,0.8886415958404541,9.999999747378752e-05,0.0,0.0
1,0.5290983319282532,0.8081867694854736,0.28220391273498535,0.8750941753387451,9.999999747378752e-05,1.0,0.0
2,0.36359626054763794,0.8502575755119324,0.22091884911060333,0.9090200662612915,9.999999747378752e-05,2.0,0.0
3,0.4473501145839691,0.8322827219963074,0.28303003311157227,0.8759274482727051,9.999999747378752e-05,3.0,0.0
4,0.4250331223011017,0.8409306406974792,0.22458703815937042,0.9021101593971252,9.999999747378752e-05,4.0,0.0
5,0.6005485653877258,0.8232014179229736,0.23481789231300354,0.8981779217720032,9.999999747378752e-05,5.0,0.0
6,0.3528080880641937,0.8626251220703125,0.22522926330566406,0.9089840650558472,9.999999747378752e-05,6.0,0.0
7,0.3517988622188568,0.8545741438865662,0.2162484973669052,0.905751645565033,9.999999747378752e-05,7.0,0.0
8,0.376316100358963,0.8498272895812988,0.21176350116729736,0.9088273644447327,9.999999747378752e-05,8.0,0.0
9,0.35004284977912903,0.8518924117088318,0.19996409118175507,0.9139090776443481,9.999999747378752e-05,9.0,0.0
10,0.38600102066993713,0.8322167992591858,0.2463567703962326,0.890798807144165,9.999999747378752e-05,10.0,0.0
11,0.4148302972316742,0.8176236152648926,0.28782686591148376,0.8726863861083984,9.999999747378752e-05,11.0,0.0
12,0.37798258662223816,0.8493297100067139,0.21842613816261292,0.9088456630706787,9.999999747378752e-05,12.0,0.0
13,0.4530387818813324,0.8333603143692017,0.22692428529262543,0.9019075036048889,9.999999747378752e-05,13.0,0.0
14,0.5578677654266357,0.799083411693573,0.28180062770843506,0.879594087600708,9.999999747378752e-05,14.0,0.0
15,0.3884392976760864,0.8344941735267639,0.2282230705022812,0.9003679156303406,9.999999747378752e-05,15.0,0.0
16,0.5961617231369019,0.8255561590194702,0.2353578358888626,0.8965435028076172,9.999999747378752e-05,16.0,0.0
17,0.47689002752304077,0.8191882371902466,0.25013428926467896,0.8884337544441223,9.999999747378752e-05,17.0,0.0
18,0.4875176250934601,0.8310642838478088,0.24106796085834503,0.8952144384384155,9.999999747378752e-05,18.0,0.0
19,0.4576619267463684,0.8251438736915588,0.248112291097641,0.8906808495521545,9.999999747378752e-05,19.0,0.0
