,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.3444350063800812,0.8630795478820801,0.2320646047592163,0.8995732665061951,9.999999747378752e-05,0.0,0.0
1,0.3943488597869873,0.840260922908783,0.21335701644420624,0.9097802639007568,9.999999747378752e-05,1.0,0.0
2,0.6903677582740784,0.8029571771621704,0.23309658467769623,0.9008882641792297,9.999999747378752e-05,2.0,0.0
3,0.45905783772468567,0.8287606835365295,0.22873196005821228,0.9020749926567078,9.999999747378752e-05,3.0,0.0
4,0.4190720319747925,0.8363707065582275,0.22971704602241516,0.9013963937759399,9.999999747378752e-05,4.0,0.0
5,0.4115835130214691,0.8186138868331909,0.26794224977493286,0.8849263787269592,9.999999747378752e-05,5.0,0.0
6,0.3670557737350464,0.8493063449859619,0.27171990275382996,0.8841588497161865,9.999999747378752e-05,6.0,0.0
7,0.4102737009525299,0.8472564816474915,0.21209916472434998,0.908811092376709,9.999999747378752e-05,7.0,0.0
8,0.5577753186225891,0.8037360906600952,0.27356573939323425,0.8800938129425049,9.999999747378752e-05,8.0,0.0
9,0.31212231516838074,0.8695199489593506,0.23635293543338776,0.8949035406112671,9.999999747378752e-05,9.0,0.0
10,0.40769273042678833,0.8436692953109741,0.20358067750930786,0.91228187084198,9.999999747378752e-05,10.0,0.0
11,0.3852100670337677,0.840019702911377,0.25435397028923035,0.8932312726974487,9.999999747378752e-05,11.0,0.0
12,0.372579962015152,0.8491603136062622,0.25407201051712036,0.8870456218719482,9.999999747378752e-05,12.0,0.0
13,0.4520170986652374,0.816371738910675,0.26870352029800415,0.8795893788337708,9.999999747378752e-05,13.0,0.0
14,0.5402679443359375,0.8196814060211182,0.22692503035068512,0.9025768041610718,9.999999747378752e-05,14.0,0.0
15,0.8585498332977295,0.8004403710365295,0.25128889083862305,0.8886359333992004,9.999999747378752e-05,15.0,0.0
16,0.44544947147369385,0.8500621318817139,0.24192605912685394,0.8971861004829407,9.999999747378752e-05,16.0,0.0
17,0.3929012417793274,0.8381367325782776,0.23966509103775024,0.8939231634140015,9.999999747378752e-05,17.0,0.0
18,0.4546284079551697,0.8203773498535156,0.2561448812484741,0.8844963312149048,9.999999747378752e-05,18.0,0.0
19,0.39518582820892334,0.8600757122039795,0.24384737014770508,0.8969641327857971,9.999999747378752e-05,19.0,0.0
