,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.20234151184558868,0.914423942565918,0.16528093814849854,0.9317340850830078,9.999999747378752e-05,0.0,0.0
1,0.15002992749214172,0.9342889189720154,0.15997441112995148,0.934720516204834,9.999999747378752e-05,0.0,1.0
2,0.13203021883964539,0.9421194791793823,0.17294476926326752,0.9339103102684021,9.999999747378752e-05,0.0,2.0
3,0.11686058342456818,0.9488388895988464,0.1755361407995224,0.9326614141464233,9.999999747378752e-06,0.0,3.0
4,0.19343037903308868,0.9157800078392029,0.16809770464897156,0.9293872117996216,9.999999747378752e-05,1.0,0.0
5,0.14760959148406982,0.9353551268577576,0.1731857806444168,0.9287400841712952,9.999999747378752e-05,1.0,1.0
6,0.12951897084712982,0.943289577960968,0.1733560562133789,0.9299085140228271,9.999999747378752e-06,1.0,2.0
7,0.12516507506370544,0.9451925754547119,0.1774396449327469,0.9284343123435974,9.999999747378752e-06,1.0,3.0
8,0.12221003323793411,0.9465375542640686,0.1775919795036316,0.928467869758606,9.999999974752427e-07,1.0,4.0
9,0.20834268629550934,0.9084904789924622,0.17169368267059326,0.9271026849746704,9.999999747378752e-05,2.0,0.0
10,0.1566072404384613,0.9316610097885132,0.15879911184310913,0.9332793354988098,9.999999747378752e-05,2.0,1.0
11,0.13655386865139008,0.9404176473617554,0.16499333083629608,0.9298154711723328,9.999999747378752e-05,2.0,2.0
12,0.12069699913263321,0.9475020170211792,0.16512948274612427,0.932411789894104,9.999999747378752e-06,2.0,3.0
13,0.3282150328159332,0.8841895461082458,0.17380715906620026,0.9248561263084412,9.999999747378752e-05,3.0,0.0
14,0.16537417471408844,0.9278752207756042,0.1690368801355362,0.9270229935646057,9.999999747378752e-05,3.0,1.0
15,0.1456679254770279,0.9363976120948792,0.1651110202074051,0.9304742217063904,9.999999747378752e-05,3.0,2.0
16,0.13065674901008606,0.9429686069488525,0.18049442768096924,0.9241721630096436,9.999999747378752e-05,3.0,3.0
17,0.11705947667360306,0.9490966796875,0.18370133638381958,0.926008939743042,9.999999747378752e-06,3.0,4.0
18,0.20242062211036682,0.9111196398735046,0.16305214166641235,0.9326071739196777,9.999999747378752e-05,4.0,0.0
19,0.1562771499156952,0.9315982460975647,0.17532765865325928,0.9251932501792908,9.999999747378752e-05,4.0,1.0
20,0.13699977099895477,0.9400206804275513,0.17010684311389923,0.928007960319519,9.999999747378752e-06,4.0,2.0
