,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.2568405270576477,0.8883776664733887,0.18054510653018951,0.9231023192405701,9.999999747378752e-05,0.0,0.0
1,0.7249880433082581,0.7930635213851929,0.1921059787273407,0.9159014225006104,9.999999747378752e-05,1.0,0.0
2,0.25279679894447327,0.892393946647644,0.187914177775383,0.9218047261238098,9.999999747378752e-05,2.0,0.0
3,1.7708649635314941,0.6984233260154724,0.20131072402000427,0.9132823944091797,9.999999747378752e-05,3.0,0.0
4,0.31940245628356934,0.8766879439353943,0.18458634614944458,0.9223065972328186,9.999999747378752e-05,4.0,0.0
5,1.4754822254180908,0.73311448097229,0.19519370794296265,0.916678786277771,9.999999747378752e-05,5.0,0.0
6,0.5285794138908386,0.8069067597389221,0.19794975221157074,0.9138926863670349,9.999999747378752e-05,6.0,0.0
7,0.2896289527416229,0.8737634420394897,0.2085476666688919,0.9106751084327698,9.999999747378752e-05,7.0,0.0
8,0.28708264231681824,0.8833177089691162,0.18084973096847534,0.9258852601051331,9.999999747378752e-05,8.0,0.0
9,0.3422311842441559,0.8410362005233765,0.179206982254982,0.9245089888572693,9.999999747378752e-05,9.0,0.0
10,0.3843352496623993,0.832959771156311,0.17774611711502075,0.9258263111114502,9.999999747378752e-05,10.0,0.0
11,0.28816962242126465,0.8835391402244568,0.1788996458053589,0.9243413805961609,9.999999747378752e-05,11.0,0.0
12,0.3560505211353302,0.8420181274414062,0.18049705028533936,0.9240831136703491,9.999999747378752e-05,12.0,0.0
13,0.306354820728302,0.8585742115974426,0.2290973663330078,0.9033218622207642,9.999999747378752e-05,13.0,0.0
14,0.2921699285507202,0.8832201957702637,0.17792584002017975,0.9253044128417969,9.999999747378752e-05,14.0,0.0
15,0.2604350447654724,0.8845525979995728,0.17701604962348938,0.9241529703140259,9.999999747378752e-05,15.0,0.0
16,0.28832417726516724,0.8822061419487,0.1950923502445221,0.918732762336731,9.999999747378752e-05,16.0,0.0
17,0.31495562195777893,0.8824989199638367,0.18520250916481018,0.9222253561019897,9.999999747378752e-05,17.0,0.0
18,0.5927647352218628,0.7951564192771912,0.2177850902080536,0.9056039452552795,9.999999747378752e-05,18.0,0.0
19,0.24864226579666138,0.891022801399231,0.18728867173194885,0.919918417930603,9.999999747378752e-05,19.0,0.0
