,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.6494721174240112,0.645243227481842,0.6360460519790649,0.7966499328613281,9.999999747378752e-05,0.0,0.0
1,0.6271626353263855,0.6608532667160034,0.5958472490310669,0.7962566614151001,9.999999747378752e-05,1.0,0.0
2,0.6313900947570801,0.6653532385826111,0.6061632633209229,0.7969573736190796,9.999999747378752e-05,2.0,0.0
3,0.6541767716407776,0.6456298828125,0.5799903869628906,0.7962799668312073,9.999999747378752e-05,3.0,0.0
4,0.6307677030563354,0.6503854393959045,0.6998746991157532,0.3936651647090912,9.999999747378752e-05,4.0,0.0
5,0.6154586672782898,0.7017037868499756,0.6014704704284668,0.7968703508377075,9.999999747378752e-05,5.0,0.0
6,0.6303003430366516,0.6556808352470398,0.5992295742034912,0.7968490123748779,9.999999747378752e-05,6.0,0.0
7,0.6305643320083618,0.6681488156318665,0.6477920413017273,0.7958706021308899,9.999999747378752e-05,7.0,0.0
8,0.6329289674758911,0.6673578023910522,0.6982102394104004,0.4147104024887085,9.999999747378752e-05,8.0,0.0
9,0.6465412974357605,0.6559816002845764,0.631598949432373,0.7969003319740295,9.999999747378752e-05,9.0,0.0
10,0.6246090531349182,0.6608992218971252,0.6596159934997559,0.7927919030189514,9.999999747378752e-05,10.0,0.0
11,0.6185875535011292,0.6916447281837463,0.6028144955635071,0.7969339489936829,9.999999747378752e-05,11.0,0.0
12,0.6368871331214905,0.650754988193512,0.6475630402565002,0.79599928855896,9.999999747378752e-05,12.0,0.0
13,0.6570680141448975,0.6210432648658752,0.6152321696281433,0.7923896312713623,9.999999747378752e-05,13.0,0.0
14,0.6487795114517212,0.6491470336914062,0.5962361693382263,0.7966689467430115,9.999999747378752e-05,14.0,0.0
15,0.6267500519752502,0.6925448775291443,0.6014608144760132,0.7965968251228333,9.999999747378752e-05,15.0,0.0
16,0.6160300970077515,0.6737747192382812,0.6411460638046265,0.7968069314956665,9.999999747378752e-05,16.0,0.0
17,0.6320478916168213,0.64910489320755,0.6874242424964905,0.6570119261741638,9.999999747378752e-05,17.0,0.0
18,0.6116101741790771,0.6912316679954529,0.6028344631195068,0.7966516613960266,9.999999747378752e-05,18.0,0.0
19,0.624542236328125,0.6657046675682068,0.6070165038108826,0.7965611219406128,9.999999747378752e-05,19.0,0.0
