,loss,accuracy,val_loss,val_accuracy,lr,experiment,epoch
0,0.276120662689209,0.8837026953697205,0.18326091766357422,0.9229741096496582,9.999999747378752e-05,0.0,0.0
1,0.19497011601924896,0.9150394201278687,0.16497167944908142,0.9337657690048218,9.999999747378752e-05,0.0,1.0
2,0.17234572768211365,0.9246220588684082,0.16868221759796143,0.9331139326095581,9.999999747378752e-05,0.0,2.0
3,0.15595589578151703,0.9316887259483337,0.1742893010377884,0.9330024719238281,9.999999747378752e-06,0.0,3.0
4,0.2849923372268677,0.8734604716300964,0.19557960331439972,0.9192861318588257,9.999999747378752e-05,1.0,0.0
5,0.19679418206214905,0.9140264391899109,0.1737866997718811,0.9303873181343079,9.999999747378752e-05,1.0,1.0
6,0.17178304493427277,0.9247360825538635,0.17040584981441498,0.932751476764679,9.999999747378752e-05,1.0,2.0
7,0.15628214180469513,0.9314913153648376,0.18047064542770386,0.932902991771698,9.999999747378752e-05,1.0,3.0
8,0.14433564245700836,0.9367356300354004,0.17362137138843536,0.9289305210113525,9.999999747378752e-05,1.0,4.0
9,0.13149920105934143,0.9423712491989136,0.17626042664051056,0.9342074394226074,9.999999747378752e-06,1.0,5.0
10,0.12785352766513824,0.9439810514450073,0.18517723679542542,0.9333754181861877,9.999999747378752e-06,1.0,6.0
11,0.1258648931980133,0.9449211359024048,0.18389154970645905,0.9335206747055054,9.999999974752427e-07,1.0,7.0
12,0.28602689504623413,0.8811140060424805,0.1812891960144043,0.925387442111969,9.999999747378752e-05,2.0,0.0
13,0.2000642865896225,0.9130390882492065,0.17379672825336456,0.928814709186554,9.999999747378752e-05,2.0,1.0
14,0.17615745961666107,0.9230558276176453,0.18874381482601166,0.9238834381103516,9.999999747378752e-05,2.0,2.0
15,0.15907762944698334,0.9302507042884827,0.17233842611312866,0.9339531064033508,9.999999747378752e-06,2.0,3.0
16,0.15407375991344452,0.9324005246162415,0.17838968336582184,0.9325698018074036,9.999999747378752e-06,2.0,4.0
17,0.1520640105009079,0.9333019852638245,0.1790858656167984,0.9331685900688171,9.999999974752427e-07,2.0,5.0
18,0.24807122349739075,0.8950358629226685,0.1682080328464508,0.9293876886367798,9.999999747378752e-05,3.0,0.0
19,0.1778862625360489,0.9220632910728455,0.16872070729732513,0.9317125082015991,9.999999747378752e-05,3.0,1.0
20,0.15809988975524902,0.9304532408714294,0.17803040146827698,0.9327629804611206,9.999999747378752e-05,3.0,2.0
21,0.1448005735874176,0.9363582730293274,0.1989985704421997,0.9320054054260254,9.999999747378752e-05,3.0,3.0
22,0.1324223428964615,0.9418529272079468,0.19271701574325562,0.9315476417541504,9.999999747378752e-06,3.0,4.0
23,0.24497538805007935,0.894296407699585,0.17365306615829468,0.9290969371795654,9.999999747378752e-05,4.0,0.0
24,0.18253685534000397,0.9201109409332275,0.1587599813938141,0.9351909160614014,9.999999747378752e-05,4.0,1.0
25,0.16075609624385834,0.9294285774230957,0.17905151844024658,0.932533860206604,9.999999747378752e-05,4.0,2.0
26,0.1445297747850418,0.9365730881690979,0.17467942833900452,0.9356500506401062,9.999999747378752e-06,4.0,3.0
27,0.1405552178621292,0.9383071064949036,0.18084068596363068,0.9350471496582031,9.999999747378752e-06,4.0,4.0
28,0.13851787149906158,0.9392066597938538,0.18413357436656952,0.9350040555000305,9.999999974752427e-07,4.0,5.0
